Название,Цена,Артикул,Описание,Ссылка
PS2-36M70-12B11-K,2 124 руб.,4673759518377,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-12b11-k
PS2-36M70-12B21-K,2 124 руб.,4673759518384,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-12b21-k
PS2-36M70-12B31-K,2 124 руб.,4673759518391,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-12b31-k
PS2-36M70-12B41-K,2 124 руб.,4673759518407,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-12b41-k
PS2-36M70-12B51-K,2 268 руб.,4673759511880,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-36m70-12b51-k
PS2-36M70-12B61-K,2 268 руб.,4673759506558,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-36m70-12b61-k
PS2-36M70-12B74-K,2 172 руб.,4673759513815,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-12b74-k
PS2-36M70-12B84-K,2 220 руб.,4673759512375,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-12b84-k
PS2-36M70-20N11-K,2 124 руб.,4673759506565,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-20n11-k
PS2-36M70-20N21-K,2 124 руб.,4673759506572,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-20n21-k
PS2-36M70-20N31-K,2 124 руб.,4673759513822,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-20n31-k
PS2-36M70-20N41-K,2 124 руб.,4673759513839,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-20n41-k
PS2-36M70-20N51-K,2 268 руб.,4673759506589,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-36m70-20n51-k
PS2-36M70-20N61-K,2 268 руб.,4673759506596,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-36m70-20n61-k
PS2-36M70-20N74-K,2 172 руб.,4673759513846,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-20n74-k
PS2-36M70-20N84-K,2 220 руб.,4673759512184,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m70-20n84-k
PS2-36M85-12B11-C4,2 244 руб.,4673759513853,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-12b11-c4
PS2-36M85-12B11-Z,2 124 руб.,4673759506602,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-12b11-z
PS2-36M85-12B21-C4,2 244 руб.,4673759513860,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-12b21-c4
PS2-36M85-12B21-Z,2 124 руб.,4673759513877,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-12b21-z
PS2-36M85-12B31-C4,2 244 руб.,4673759513884,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-12b31-c4
PS2-36M85-12B31-Z,2 124 руб.,4673759513891,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-12b31-z
PS2-36M85-12B41-C4,2 244 руб.,4673759513907,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-12b41-c4
PS2-36M85-12B41-Z,2 124 руб.,4673759513914,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-12b41-z
PS2-36M85-12B51-C4,2 376 руб.,4673759511941,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-12b51-c4
PS2-36M85-12B51-Z,2 268 руб.,4673759513921,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-36m85-12b51-z
PS2-36M85-12B61-C4,2 376 руб.,4673759513938,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-12b61-c4
PS2-36M85-12B61-Z,2 268 руб.,4673759513945,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-36m85-12b61-z
PS2-36M85-12B74-Z,2 172 руб.,4673759506619,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-12b74-z
PS2-36M85-12B84-Z,2 220 руб.,4673759513952,"Индуктивный датчик, М36, L-85 мм, Sn 12 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-12b84-z
PS2-36M85-20N11-C4,2 244 руб.,4673759513969,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-20n11-c4
PS2-36M85-20N11-Z,2 124 руб.,4673759512702,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-20n11-z
PS2-36M85-20N21-C4,2 244 руб.,4673759513976,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-20n21-c4
PS2-36M85-20N21-Z,2 124 руб.,4673759506626,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-20n21-z
PS2-36M85-20N31-C4,2 244 руб.,4673759513983,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-20n31-c4
PS2-36M85-20N31-Z,2 124 руб.,4673759513990,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-20n31-z
PS2-36M85-20N41-C4,2 244 руб.,4673759506633,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-20n41-c4
PS2-36M85-20N41-Z,2 124 руб.,4673759506640,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-20n41-z
PS2-36M85-20N51-C4,2 376 руб.,4673759514003,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-20n51-c4
PS2-36M85-20N51-Z,2 268 руб.,4673759514010,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-36m85-20n51-z
PS2-36M85-20N61-C4,2 376 руб.,4673759514027,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-36m85-20n61-c4
PS2-36M85-20N61-Z,2 268 руб.,4673759514034,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-36m85-20n61-z
PS2-36M85-20N74-Z,2 172 руб.,4673759506657,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-20n74-z
PS2-36M85-20N84-Z,2 220 руб.,4673759514041,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-36m85-20n84-z
ВБ2.36М.70.12.7.2.К,Цена не указана,C246,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-12-7-2-k
ВБ2.36М.70.12.7.4.К,Цена не указана,C154,"Индуктивный датчик, М36, L-70 мм, Sn 12 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-12-7-4-k
ВБ2.36М.70.20.1.1.К,Цена не указана,C622,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-20-1-1-k
ВБ2.36М.70.20.3.1.К,Цена не указана,C623,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-20-3-1-k
ВБ2.36М.70.20.4.1.К,Цена не указана,C626,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-20-4-1-k
ВБ2.36М.70.20.7.2.К,Цена не указана,C248,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-20-7-2-k
ВБ2.36М.70.20.7.4.К,Цена не указана,C156,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-20-7-4-k
ВБ2.36М.70.20.8.2.К,Цена не указана,C249,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-20-8-2-k
ВБ2.36М.70.20.8.4.К,Цена не указана,C157,"Индуктивный датчик, М36, L-70 мм, Sn 20 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-70-20-8-4-k
ВБ2.36М.85.20.1.1.Z,Цена не указана,C646,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-85-20-1-1-z
ВБ2.36М.85.20.1.1.С4,Цена не указана,C634,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-36m-85-20-1-1-c4
ВБ2.36М.85.20.5.1.С4,Цена не указана,C636,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-36m-85-20-5-1-c4
ВБ2.36М.85.20.7.2.Z,Цена не указана,C256,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-85-20-7-2-z
ВБ2.36М.85.20.7.4.Z,Цена не указана,C164,"Индуктивный датчик, М36, L-85 мм, Sn 20 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-36m-85-20-7-4-z
